ID,string,substr
961,/cat/oscar-jacobson-erik-single-breasted-stretch-cotton-blazer_R03632044/,R03632044
962,/cat/oscar-jacobson-marvin-cotton-knit-polo-shirt_R03631715/,R03631715
963,/cat/eleventy-mid-rise-tapered-wool-jogging-bottoms_R00105297/,R00105297
964,/cat/oscar-jacobson-malcolm-cotton-knit-polo-shirt_R03631716/,R03631716
965,/cat/oscar-jacobson-kyran-stretch-cotton-t-shirt_R00083134/,R00083134
966,/cat/sunspel-relaxed-fit-cotton-towelling-shorts_R03629475/,R03629475
967,/cat/prevu-signature-woven-parka-jacket_R03640706/,R03640706
968,/cat/prevu-salvatore-slim-fit-woven-jogging-bottoms_R03640698/,R03640698
969,/cat/emporio-armani-graphic-print-cotton-jersey-t-shirt_R02457311/,R02457311
970,/cat/salvatore-ferragamo-gianco-link-print-silk-pocket-square_R03525011/,R03525011
971,/cat/prevu-wool-fedora-hat_R03643275/,R03643275
972,/cat/p-e-nation-side-runner-high-rise-stretch-jersey-leggings_R03637363/,R03637363
973,/cat/koral-lustrous-high-rise-stretch-jersey-leggings_R02134811/,R02134811
974,/cat/nike-space-hippie-4-recycled-yarn-trainers_R03639637/,R03639637
975,/cat/nike-vapormax-2020-flyknit-woven-trainers_R03654932/,R03654932
976,/cat/nike-air-vapormax-360-stretch-knit-trainers_R00120405/,R00120405
977,/cat/nike-zoom-type-suede-and-leather-low-top-trainers_R00128608/,R00128608
978,,R00109200
979,/cat/nike-zoom-type-suede-and-leather-trainers_R00128607/,R00128607
980,/cat/materiel-asymmetric-faux-leather-midi-dress_R02250611/,R02250611
981,/cat/ganni-polka-dot-recycled-polyester-midi-dress_R03626543/,R03626543
982,,R00132970
983,/cat/cecilie-bahnsen-maren-tiered-skirt-cotton-midi-dress_R03628592/,R03628592
984,/cat/vesture-draped-silk-blend-maxi-dress_R03653402/,R03653402
985,/cat/danse-lente-lola-leather-tote-bag_R01448711/,R01448711
986,/cat/studio-amelia-1-0-maxi-drawstring-leather-bag_R03632916/,R03632916
987,/cat/susan-fang-bubble-net-beaded-shoulder-bag_R00123327/,R00123327
988,/cat/roop-furoshiki-satin-bag_R03639219/,R03639219
989,/cat/by-far-miranda-crocodile-embossed-deadstock-leather-shoulder-bag_R00068707/,R00068707
990,/cat/by-far-rachel-lizard-embossed-deadstock-leather-shoulder-bag_R00068711/,R00068711
991,/cat/the-kooples-chunky-soled-glossy-leather-lace-up-boots_R03624624/,R03624624
992,/cat/maje-furry-lace-up-leather-boots_R03630858/,R03630858
993,/cat/fendi-ff-embossed-leather-ankle-boots_R03657232/,R03657232
994,/cat/bottega-veneta-the-pouch-small-intrecciato-leather-clutch_R03657953/,R03657953
995,/cat/resellfridges-pre-loved-gucci-logo-embellished-coated-canvas-shoulder-bag_R03673825/,R03673825
996,/cat/valentino-garavani-atelier-logo-print-canvas-tote-bag_R03662737/,R03662737
997,/cat/stand-wanda-padded-faux-leather-clutch_R03664520/,R03664520
998,/cat/chloe-c-toaster-croc-embossed-mini-leather-shoulder-bag_R03661544/,R03661544
999,/cat/prada-leather-and-recycled-nylon-shoulder-bag_R03661443/,R03661443
